0,1586,1593,10.0000000000,0,1000000000000,,
1,1593,1586,10.0000000000,0,1000000000000,,
2,1662,1645,10.0000000000,0,1000000000000,,
3,1645,1662,10.0000000000,0,1000000000000,,
4,1587,1666,10.0000000000,0,1000000000000,,
5,1666,1587,10.0000000000,0,1000000000000,,
6,1711,1599,10.0000000000,0,1000000000000,,
7,1599,1711,10.0000000000,0,1000000000000,,
8,1735,1673,10.0000000000,0,1000000000000,,
9,1673,1735,10.0000000000,0,1000000000000,,
10,1778,1652,10.0000000000,0,1000000000000,,
11,1652,1778,10.0000000000,0,1000000000000,,
12,1731,1719,10.0000000000,0,1000000000000,,
13,1719,1731,10.0000000000,0,1000000000000,,
14,1639,1770,10.0000000000,0,1000000000000,,
15,1770,1639,10.0000000000,0,1000000000000,,
16,1769,1701,10.0000000000,0,1000000000000,,
17,1701,1769,10.0000000000,0,1000000000000,,
18,1629,1642,10.0000000000,0,1000000000000,,
19,1642,1629,10.0000000000,0,1000000000000,,
20,1749,1765,10.0000000000,0,1000000000000,,
21,1765,1749,10.0000000000,0,1000000000000,,
22,1679,1617,10.0000000000,0,1000000000000,,
23,1617,1679,10.0000000000,0,1000000000000,,
24,1638,1742,10.0000000000,0,1000000000000,,
25,1742,1638,10.0000000000,0,1000000000000,,
26,1756,1624,10.0000000000,0,1000000000000,,
27,1624,1756,10.0000000000,0,1000000000000,,
28,1606,1763,10.0000000000,0,1000000000000,,
29,1763,1606,10.0000000000,0,1000000000000,,
30,1734,1636,10.0000000000,0,1000000000000,,
31,1636,1734,10.0000000000,0,1000000000000,,
32,1592,1744,10.0000000000,0,1000000000000,,
33,1744,1592,10.0000000000,0,1000000000000,,
34,1683,1732,10.0000000000,0,1000000000000,,
35,1732,1683,10.0000000000,0,1000000000000,,
36,1767,1758,10.0000000000,0,1000000000000,,
37,1758,1767,10.0000000000,0,1000000000000,,
38,1659,1689,10.0000000000,0,1000000000000,,
39,1689,1659,10.0000000000,0,1000000000000,,
40,1773,1730,10.0000000000,0,1000000000000,,
41,1730,1773,10.0000000000,0,1000000000000,,
42,1663,1700,10.0000000000,0,1000000000000,,
43,1700,1663,10.0000000000,0,1000000000000,,
44,1669,1597,10.0000000000,0,1000000000000,,
45,1597,1669,10.0000000000,0,1000000000000,,
46,1623,1608,10.0000000000,0,1000000000000,,
47,1608,1623,10.0000000000,0,1000000000000,,
48,1620,1709,10.0000000000,0,1000000000000,,
49,1709,1620,10.0000000000,0,1000000000000,,
50,1585,1741,10.0000000000,0,1000000000000,,
51,1741,1585,10.0000000000,0,1000000000000,,
52,1664,1725,10.0000000000,0,1000000000000,,
53,1725,1664,10.0000000000,0,1000000000000,,
54,1706,1707,10.0000000000,0,1000000000000,,
55,1707,1706,10.0000000000,0,1000000000000,,
56,1783,1720,10.0000000000,0,1000000000000,,
57,1720,1783,10.0000000000,0,1000000000000,,
58,1713,1696,10.0000000000,0,1000000000000,,
59,1696,1713,10.0000000000,0,1000000000000,,
60,1772,1688,10.0000000000,0,1000000000000,,
61,1688,1772,10.0000000000,0,1000000000000,,
62,1630,1614,10.0000000000,0,1000000000000,,
63,1614,1630,10.0000000000,0,1000000000000,,
64,1622,1595,10.0000000000,0,1000000000000,,
65,1595,1622,10.0000000000,0,1000000000000,,
66,1603,1747,10.0000000000,0,1000000000000,,
67,1747,1603,10.0000000000,0,1000000000000,,
68,1641,1618,10.0000000000,0,1000000000000,,
69,1618,1641,10.0000000000,0,1000000000000,,
70,1781,1777,10.0000000000,0,1000000000000,,
71,1777,1781,10.0000000000,0,1000000000000,,
72,1745,1616,10.0000000000,0,1000000000000,,
73,1616,1745,10.0000000000,0,1000000000000,,
74,1691,1727,10.0000000000,0,1000000000000,,
75,1727,1691,10.0000000000,0,1000000000000,,
76,1752,1717,10.0000000000,0,1000000000000,,
77,1717,1752,10.0000000000,0,1000000000000,,
78,1651,1782,10.0000000000,0,1000000000000,,
79,1782,1651,10.0000000000,0,1000000000000,,
80,1776,1748,10.0000000000,0,1000000000000,,
81,1748,1776,10.0000000000,0,1000000000000,,
82,1601,1661,10.0000000000,0,1000000000000,,
83,1661,1601,10.0000000000,0,1000000000000,,
84,1736,1768,10.0000000000,0,1000000000000,,
85,1768,1736,10.0000000000,0,1000000000000,,
86,1657,1724,10.0000000000,0,1000000000000,,
87,1724,1657,10.0000000000,0,1000000000000,,
88,1655,1750,10.0000000000,0,1000000000000,,
89,1750,1655,10.0000000000,0,1000000000000,,
90,1757,1604,10.0000000000,0,1000000000000,,
91,1604,1757,10.0000000000,0,1000000000000,,
92,1609,1611,10.0000000000,0,1000000000000,,
93,1611,1609,10.0000000000,0,1000000000000,,
94,1714,1605,10.0000000000,0,1000000000000,,
95,1605,1714,10.0000000000,0,1000000000000,,
96,1621,1762,10.0000000000,0,1000000000000,,
97,1762,1621,10.0000000000,0,1000000000000,,
98,1584,1764,10.0000000000,0,1000000000000,,
99,1764,1584,10.0000000000,0,1000000000000,,
100,1647,1692,10.0000000000,0,1000000000000,,
101,1692,1647,10.0000000000,0,1000000000000,,
102,1637,1687,10.0000000000,0,1000000000000,,
103,1687,1637,10.0000000000,0,1000000000000,,
104,1737,1779,10.0000000000,0,1000000000000,,
105,1779,1737,10.0000000000,0,1000000000000,,
106,1634,1675,10.0000000000,0,1000000000000,,
107,1675,1634,10.0000000000,0,1000000000000,,
108,1681,1674,10.0000000000,0,1000000000000,,
109,1674,1681,10.0000000000,0,1000000000000,,
110,1690,1716,10.0000000000,0,1000000000000,,
111,1716,1690,10.0000000000,0,1000000000000,,
112,1631,1656,10.0000000000,0,1000000000000,,
113,1656,1631,10.0000000000,0,1000000000000,,
114,1588,1628,10.0000000000,0,1000000000000,,
115,1628,1588,10.0000000000,0,1000000000000,,
116,1753,1712,10.0000000000,0,1000000000000,,
117,1712,1753,10.0000000000,0,1000000000000,,
118,1665,1708,10.0000000000,0,1000000000000,,
119,1708,1665,10.0000000000,0,1000000000000,,
120,1733,1697,10.0000000000,0,1000000000000,,
121,1697,1733,10.0000000000,0,1000000000000,,
122,1602,1721,10.0000000000,0,1000000000000,,
123,1721,1602,10.0000000000,0,1000000000000,,
124,1722,1644,10.0000000000,0,1000000000000,,
125,1644,1722,10.0000000000,0,1000000000000,,
126,1704,1626,10.0000000000,0,1000000000000,,
127,1626,1704,10.0000000000,0,1000000000000,,
128,1746,1671,10.0000000000,0,1000000000000,,
129,1671,1746,10.0000000000,0,1000000000000,,
130,1610,1650,10.0000000000,0,1000000000000,,
131,1650,1610,10.0000000000,0,1000000000000,,
132,1594,1635,10.0000000000,0,1000000000000,,
133,1635,1594,10.0000000000,0,1000000000000,,
134,1729,1619,10.0000000000,0,1000000000000,,
135,1619,1729,10.0000000000,0,1000000000000,,
136,1632,1774,10.0000000000,0,1000000000000,,
137,1774,1632,10.0000000000,0,1000000000000,,
138,1678,1668,10.0000000000,0,1000000000000,,
139,1668,1678,10.0000000000,0,1000000000000,,
140,1667,1646,10.0000000000,0,1000000000000,,
141,1646,1667,10.0000000000,0,1000000000000,,
142,1598,1649,10.0000000000,0,1000000000000,,
143,1649,1598,10.0000000000,0,1000000000000,,
144,1677,1771,10.0000000000,0,1000000000000,,
145,1771,1677,10.0000000000,0,1000000000000,,
146,1682,1739,10.0000000000,0,1000000000000,,
147,1739,1682,10.0000000000,0,1000000000000,,
148,1612,1670,10.0000000000,0,1000000000000,,
149,1670,1612,10.0000000000,0,1000000000000,,
150,1653,1766,10.0000000000,0,1000000000000,,
151,1766,1653,10.0000000000,0,1000000000000,,
152,1703,1591,10.0000000000,0,1000000000000,,
153,1591,1703,10.0000000000,0,1000000000000,,
154,1654,1607,10.0000000000,0,1000000000000,,
155,1607,1654,10.0000000000,0,1000000000000,,
156,1633,1761,10.0000000000,0,1000000000000,,
157,1761,1633,10.0000000000,0,1000000000000,,
158,1589,1596,10.0000000000,0,1000000000000,,
159,1596,1589,10.0000000000,0,1000000000000,,
160,1755,1680,10.0000000000,0,1000000000000,,
161,1680,1755,10.0000000000,0,1000000000000,,
162,1693,1676,10.0000000000,0,1000000000000,,
163,1676,1693,10.0000000000,0,1000000000000,,
164,1625,1660,10.0000000000,0,1000000000000,,
165,1660,1625,10.0000000000,0,1000000000000,,
166,1760,1694,10.0000000000,0,1000000000000,,
167,1694,1760,10.0000000000,0,1000000000000,,
168,1686,1627,10.0000000000,0,1000000000000,,
169,1627,1686,10.0000000000,0,1000000000000,,
170,1751,1590,10.0000000000,0,1000000000000,,
171,1590,1751,10.0000000000,0,1000000000000,,
172,1648,1743,10.0000000000,0,1000000000000,,
173,1743,1648,10.0000000000,0,1000000000000,,
174,1658,1759,10.0000000000,0,1000000000000,,
175,1759,1658,10.0000000000,0,1000000000000,,
176,1705,1643,10.0000000000,0,1000000000000,,
177,1643,1705,10.0000000000,0,1000000000000,,
178,1715,1738,10.0000000000,0,1000000000000,,
179,1738,1715,10.0000000000,0,1000000000000,,
180,1723,1698,10.0000000000,0,1000000000000,,
181,1698,1723,10.0000000000,0,1000000000000,,
182,1615,1640,10.0000000000,0,1000000000000,,
183,1640,1615,10.0000000000,0,1000000000000,,
184,1672,1740,10.0000000000,0,1000000000000,,
185,1740,1672,10.0000000000,0,1000000000000,,
186,1600,1780,10.0000000000,0,1000000000000,,
187,1780,1600,10.0000000000,0,1000000000000,,
188,1726,1718,10.0000000000,0,1000000000000,,
189,1718,1726,10.0000000000,0,1000000000000,,
190,1684,1754,10.0000000000,0,1000000000000,,
191,1754,1684,10.0000000000,0,1000000000000,,
192,1685,1613,10.0000000000,0,1000000000000,,
193,1613,1685,10.0000000000,0,1000000000000,,
194,1695,1710,10.0000000000,0,1000000000000,,
195,1710,1695,10.0000000000,0,1000000000000,,
196,1699,1728,10.0000000000,0,1000000000000,,
197,1728,1699,10.0000000000,0,1000000000000,,
198,1702,1775,10.0000000000,0,1000000000000,,
199,1775,1702,10.0000000000,0,1000000000000,,
